utt_id,F0avg,F0std,F0max,F0min,F0skew,F0kurt,F0tiltavg,F0mseavg,F0tiltstd,F0msestd,F0tiltmax,F0msemax,F0tiltmin,F0msemin,F0tiltskw,F0mseskw,F0tiltku,F0mseku,1F0mean,1F0std,1F0max,1F0min,1F0skw,1F0ku,lastF0avg,lastF0std,lastF0max,lastF0min,lastF0skw,lastF0ku,Vrate,avgdurvoiced,stddurvoiced,skwdurvoiced,kurtosisdurvoiced,maxdurvoiced,mindurvoiced,avgdurunvoiced,stddurunvoiced,skwdurunvoiced,kurtosisdurunvoiced,maxdurunvoiced,mindurunvoiced,avgdurpause,stddurpause,skwdurpause,kurtosisdurpause,maxdurpause,mindurpause,PVU,PU,UVU,VVU,VP,UP,avgEunvoiced,stdEunvoiced,skwEunvoiced,kurtosisEunvoiced,avgtiltEunvoiced,stdtiltEunvoiced,skwtiltEunvoiced,kurtosistiltEunvoiced,avgmseEunvoiced,stdmseEunvoiced,skwmseEunvoiced,kurtosismseEunvoiced,avg1Eunvoiced,std1Eunvoiced,max1Eunvoiced,min1Eunvoiced,skw1Eunvoiced,kurtosis1Eunvoiced,avglastEunvoiced,stdlastEunvoiced,maxlastEunvoiced,minlastEunvoiced,skwlastEunvoiced,kurtosislastEunvoiced,avgEvoiced,stdEvoiced,skwEvoiced,kurtosisEvoiced,avgtiltEvoiced,stdtiltEvoiced,skwtiltEvoiced,kurtosistiltEvoiced,avgmseEvoiced,stdmseEvoiced,skwmseEvoiced,kurtosismseEvoiced,avg1Evoiced,std1Evoiced,max1Evoiced,min1Evoiced,skw1Evoiced,kurtosis1Evoiced,avglastEvoiced,stdlastEvoiced,maxlastEvoiced,minlastEvoiced,skwlastEvoiced,kurtosislastEvoiced,file_id,wav,start,end,speaker,lang,condition,text,speaker_raw,speaker_id,has_discourse_marker,discourse_marker_type,n_discourse_markers,has_repetition,n_repetitions,has_discourse_marker_near_switch,switch_direction,first_switch_direction,n_switches,switch_type,switch_direction_class,interaction_id_raw,speaker_raw_ann,dialog_act,turn_length_words,interaction_id,audience_l2_ratio,audience_proficiency_proxy,gender,age,age_bucket,nationality,dialogue_act,is_csw,has_dm,has_rep,is_l1_to_l2,is_l2_to_l1,csw_x_dm,csw_x_rep
train_180_0,221.14320373535156,26.693330764770508,266.27166748046875,142.49481201171875,-0.8796585478559527,0.8386713243835855,150.5919708340937,408.29197622166834,140.9657823125772,321.7823929913572,291.5577531466709,730.0743692130255,9.626188521516475,86.50958323031114,-3.3247501360388574e-16,0.0,-2.0,-2.0,222.98309326171875,27.231725692749023,266.27166748046875,142.49481201171875,-0.9610180630186914,0.9519038840494214,210.9401702880859,20.70406723022461,239.92872619628903,157.21986389160156,-1.1765719462836757,0.856511109733582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train_180_0,data/masac_wav16k_clips/train 2/train_1/audios/train_180_0.wav,0.0,-1.0,ROSESH,EN,monolingual_EN,Good morning momma!,ROSESH,ROSESH,False,,0,False,0,False,,,0,,,train_180,ROSESH,-1,3,train_180,1.0,high_l2,male,,Younger,Indian,-1,0,0,0,,,0,0
train_430_4,256.67449951171875,55.88175201416016,339.6716003417969,158.9198760986328,-0.0258597665705535,-1.2657537821819993,13.35027090305676,971.860180070858,44.190007156804135,1378.1049665021744,75.45095771573845,3334.3612148452917,-46.89609605895454,12.459944867767769,0.0577072394466945,1.0870055485440704,-1.1577027484876907,-0.7254295406216396,330.1357116699219,5.9388957023620605,339.09100341796875,318.60101318359375,-0.3205177368610454,-0.8994389536392045,253.9616546630859,5.586456298828125,259.949462890625,234.03375244140625,-1.5635736758343746,2.9077450269617984,-19.337054560484574,6.715426009935839,-0.3285979778525618,-1.2138431716549185,-53.60950596862654,87.42209994370437,-0.706645090558125,-1.4999999999999998,14.1620814444503,7.042572979626327,0.0613134845803815,-1.5,-23.235398584367555,11.49423215073452,-9.013573858305184,-43.3816839852756,-0.4452345357337768,-1.1559190619231638,-16.913313458935022,3.8264945374989945,-11.17704525382,-24.813220040042538,-0.5441372514486572,-0.8659123881292468,-30.595268615325107,6.131941923867672,-0.2272694280479286,-0.2195246481381463,186.95799331690404,195.4517789796355,0.0,-2.0,11.118193071217672,9.236164787093449,0.0,-2.0,-40.04026462174461,10.855682712612092,-22.396731846307908,-49.43944302810192,0.6393999434580306,-1.413495033174044,-21.150272608905603,1.4082011351232522,-19.33015821609159,-24.793651469301796,-1.0939387995538878,0.9744457368977516,1.3636363636363635,0.29,0.0432049379893857,-0.5951700641394991,-1.4999999999999984,0.33,0.23,0.12,0.02,0.0,-2.0,0.14,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train_430_4,data/masac_wav16k_clips/train 2/train_1/audios/train_430_4.wav,0.0,-1.0,MAYA,EN,monolingual_EN,Congratulations!,MAYA,MAYA,False,,0,False,0,False,,,0,,,train_430,MAYA,-1,1,train_430,0.8,high_l2,female,,Older,Indian,i,0,0,0,,,0,0
train_239_0,132.35751342773438,45.95692443847656,339.83636474609375,66.8688735961914,2.9499959707159116,10.60710505420488,-17.704242578100505,68.52851241889398,312.30064845897846,125.89611126679492,370.38500104631635,408.4623329156362,-727.6100158691391,0.0004201118653223,-0.9134695169852376,2.0951350077332633,0.5193705077556756,2.9556062233924685,174.49224853515625,3.027992010116577,177.9852752685547,170.6004638671875,-0.195252325988263,-1.499997391531139,327.85284423828125,6.016847610473633,339.83636474609375,318.0519714355469,0.4080350158087055,-0.0568718643247865,-21.028370386153306,2.282712036348253,0.0478442180877502,-0.4932223418395159,6.431812281345812,35.96719539450702,0.0931436285634795,-0.1091786036188393,7.073283733351885,10.521795001527243,1.6394460916191174,0.9078970098810432,-37.64504852009213,0.0,-37.64504852009213,-37.64504852009213,0.0,0.0,-12.001047304254516,1.1792023480141087,-10.479398925049848,-13.79098795544267,-0.3360314232094013,-0.979427285031425,-33.1531370053727,2.233978484871987,-0.0045100202155469,-1.1595387176429963,73.92227725063708,186.09291270672728,0.6000693862682172,-0.4222956555487549,1.5710377914604514,1.3415495354926812,-0.1410590776537339,-1.6567785353080893,-35.70941144903294,4.774304128944022,-29.99813235184895,-44.53462111715452,-0.698775207400664,-0.8473611754153567,-30.452260056063466,1.874182819836809,-26.586507501924615,-32.49657577601344,1.002829199737171,-0.2779551349980456,1.8912529550827424,0.22625,0.2455574016396166,0.8550697674721783,-0.9933752279557772,0.66,0.02,0.0659999999999999,0.0257681974534502,0.0252482701133399,-1.4510814341704166,0.1,0.03,0.5666666666666667,0.1892675942210452,-0.2587135313749359,-1.5000000000000002,0.78,0.32,1.9389791844881663,8.585858585858587,0.2258340461933276,0.7741659538066724,0.3992647058823529,0.1164705882352941,train_239_0,data/masac_wav16k_clips/train/train_1/audios/train_239_0.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,Arre ek baat to batao agar Yamraj ji Mujhe Lene Aaye To Tum tum unhen roki gina?,INDRAVARDHAN,INDRAVARDHAN,True,fillers,3,True,1,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_239,INDRAVARDHAN,-1,17,train_239,1.0,high_l2,male,,Older,Indian,-1,1,1,1,1.0,0.0,1,1
train_38_0,212.97885131835935,50.6929817199707,346.6177062988281,124.24998474121094,0.7283328481580739,-0.0089303428875893,-48.6825855471353,747.8768075963725,288.6085414597499,1350.9859182683103,466.40370798634893,5022.120956002489,-694.834240504673,19.27964067652878,-0.3058709866711503,2.5900583414027745,0.3976941156792546,5.389211500709701,217.0373077392578,19.358850479125977,247.0247802734375,184.25352478027344,0.1076746266007284,-1.2345738029018374,255.6866149902344,24.268468856811523,287.30328369140625,221.82553100585935,-0.0885939352686119,-1.490979182277532,-16.981228876146893,4.521894417804041,-0.3706937425254278,-1.0122951796819295,-46.67528090091962,77.80581722611011,-0.6478787862357965,-0.6812522233675145,18.779311338010167,24.570939266285237,1.1186062886302617,-0.1930747679908004,-7.93865810880592,5.0442176089760515,-3.243060634429878,-18.98433274933905,-1.138065177442786,-0.0537017719707231,-19.607095027138115,7.518442658967651,-11.136710091738829,-33.94985671872231,-0.6566181722522124,-0.9473452691773976,-31.540989263346287,1.1824846386282128,0.2240439599532069,-1.56244451291951,38.87271813387549,106.18565980732326,0.966047570036595,-0.0673580485709082,0.7765373527908849,0.695837900751681,1.2685737824134986,0.5951384056888891,-31.268167408092022,1.709317055751853,-28.25437488823962,-32.88117479903758,0.6517431988616567,-1.0338400630717657,-35.252896104593475,0.7221504991737955,-34.451646516980844,-36.10142492222665,-0.0300357399310133,-1.9021758040877377,1.996370235934664,0.1981818181818182,0.1302318339673998,0.8782196785803061,-0.6132266953458139,0.47,0.06,0.05125,0.0236841191518705,-0.0926187417271954,-0.7685073827794637,0.09,0.01,0.625,0.5020707121511869,0.9548968990580384,-0.7844423566457319,1.47,0.15,2.5056947608200453,12.195121951219512,0.2054669703872437,0.7945330296127563,0.3170909090909091,0.0819999999999999,train_38_0,data/masac_wav16k_clips/train/train_1/audios/train_38_0.wav,0.0,-1.0,MONISHA,CS,code_switched,"Haan,Sahil, aaj ke akhbaar mein bhi aya hai Sindolin Baba ke baare mein.",MONISHA,MONISHA,True,fillers,2,False,0,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_38,MONISHA,-1,13,train_38,0.6666666666666666,high_l2,female,,Younger,Indian,-1,1,1,0,1.0,0.0,1,0
train_281_0,176.88050842285156,55.93721008300781,345.9511413574219,89.90635681152344,1.0371503006998846,0.4690205479477893,60.63470137159274,216.26769495689007,474.0682707426559,364.1934920516045,1264.1063254220148,1210.0890725232198,-328.8388514256735,7.008500170521419,1.6841512588471563,2.1785333846037127,1.7422656410201762,3.2059845086359244,158.0321502685547,11.98268699645996,168.6891632080078,119.00816345214844,-1.8802564556739,3.0174714112206154,193.77587890625,27.20276260375977,225.58055114746097,131.0545196533203,-0.7969441908074016,-0.3711436130890311,-15.986712703398748,4.665028147148535,-1.0318554728940448,0.4002478646244216,16.472692914551974,98.0538616940364,1.6948757062535231,1.4961516116512197,16.875512017543034,18.53103945262971,1.0071015551759637,-0.2792785757983957,-18.067711094720572,4.4992700859297,-12.754673097185933,-32.565570989634956,-1.732754117753899,2.981174715064002,-20.54609162958586,6.466902672006705,-10.722863614046014,-36.55250024847008,-0.9676282992383708,0.1732798887623592,-36.17762007018916,3.2920553012624985,0.4917409163501299,-0.4966353192189232,57.4511323600727,176.5294591956499,0.2516359265233324,-0.9908614001607794,6.9899020240242224,6.331006635360914,1.5233699127288802,0.7222315883810198,-42.17640013950429,2.98906226414879,-38.286850540515914,-45.5548041679815,0.2515073124718339,-1.5000000000000009,-40.87102030568405,4.6094247673122615,-32.41840001388702,-48.121470945809754,0.3752001096747417,-0.5613659478138202,2.127659574468085,0.27625,0.2941911580928292,1.9101212873753983,2.1768428642951188,1.02,0.06,0.0866666666666666,0.034960294939005,-0.0953462589245594,-1.6963636363636356,0.13,0.04,0.29,0.1,-8.6736173798840335e-16,-2.0,0.39,0.19,0.7990815154994261,3.3461538461538463,0.2388059701492537,0.7611940298507462,0.9525862068965516,0.2988505747126436,train_281_0,data/masac_wav16k_clips/train/train_1/audios/train_281_0.wav,0.0,-1.0,ROSESH,CS,code_switched,"Momma ne to aise hi pooncha tha, vo shakki nahi hai otherwise.",ROSESH,ROSESH,True,fillers,3,False,0,False,"EN→HI,HI→EN,EN→HI,HI→EN",EN→HI,4,alternational,L2→L1,train_281,ROSESH,I,12,train_281,1.0,high_l2,male,,Younger,Indian,-1,1,1,0,0.0,1.0,1,0
train_25_5,189.2627410888672,54.872840881347656,306.6751403808594,72.28985595703125,-0.0201658713028742,-0.9597015045232004,-159.29372268794577,257.80726603017416,416.8334634013183,493.0558407573809,493.293873180043,2168.884509419965,-1218.666599818638,0.5095355472230405,-1.012293773173404,3.035190465988514,0.3074944647646038,8.935487715102223,179.91656494140625,3.657302856445313,183.818115234375,173.37538146972656,-0.6119925115326401,-0.8449931095504941,153.92684936523438,0.0,153.92684936523438,153.92684936523438,0.0,0.0,-26.497421534387573,3.4314934379277657,-0.3133942333644428,-0.9078720584848676,-38.86406919075132,97.07954647086773,0.148596031211016,0.7090596200040231,8.85626692315302,13.238773808631429,2.288555792101165,5.387552788306898,-22.28756478564621,0.9269690225679624,-21.172899565472747,-23.588423122311983,-0.2132174433859965,-1.45925918110919,-18.083434245951047,5.919332951507218,-5.241588546130419,-30.967070055672824,0.3802333926675864,-0.5093358322387247,-32.476640996813444,2.6871343450691523,0.293718337383719,-1.056622347410359,106.92706605908128,237.2281130812107,1.2095103788159152,1.025638330973358,2.863870965868974,3.1747868706003803,0.8351769421987556,-0.9432695406708088,-29.13757085806723,2.0840534524286376,-25.24919402745573,-31.56553244909325,0.68344672632882,-0.819183908190793,-37.98814161143415,0.7401869708338467,-37.247954640600305,-38.728328582268,0.0,-2.0,3.0448717948717947,0.1994736842105263,0.1993271229387967,1.2773687083677938,0.1583688580096871,0.64,0.03,0.0666666666666666,0.03590109871423,0.0300954513597292,-1.2094530321046375,0.13,0.01,0.2575,0.105208127062504,0.3673447838128928,-1.4975974360748372,0.41,0.15,0.9675346077785102,3.8625,0.2504943968358602,0.7495056031641397,0.7746550843127236,0.2588996763754045,train_25_5,data/masac_wav16k_clips/train/train_1/audios/train_25_5.wav,0.0,-1.0,MAYA,CS,code_switched,aur fir mahangi aur wate Saath-Saath sunkar uski Aankhen Chamak gai. vah Kuchh Nahin Karegi don't worry,MAYA,MAYA,True,fillers,3,True,1,False,HI→EN,HI→EN,1,insertional,L1→L2,train_25,MAYA,I,17,train_25,0.8333333333333334,high_l2,female,,Older,Indian,i,1,1,1,1.0,0.0,1,1
train_138_0,236.5347900390625,50.29774475097656,346.0054016113281,139.19406127929688,0.4460000517940811,-0.9846789287999907,-343.10875655078587,252.5302879163415,462.69237348915186,267.53917152894456,262.37304687500097,821.0072443289353,-1579.610061645511,5.007744970596393,-1.1034761476850012,0.8295937772892203,0.9356770074469352,-0.7300778835060413,216.45274353027344,20.63097763061523,245.64114379882812,184.130859375,-0.1263989027475527,-1.220827555079033,180.75588989257812,8.079057693481445,197.83883666992188,172.61216735839844,1.0473291673209804,-0.2582564465622123,-18.64700425939092,3.9139898059864433,-0.5249939286327472,-0.8487647968141462,-90.41211754184208,129.70026569054986,-0.690864506720575,-0.6249085219692057,7.584164026799625,7.726362690168687,0.5852300842327908,-1.266582637877421,-19.80745814582656,5.013732468624501,-13.69830604993342,-28.305398672301987,-0.4765484949227062,-1.0806946099026942,-18.717765366911877,3.9836556957711062,-11.1446697678391,-28.664621799631973,-0.5533439779954831,-0.1620201302291715,-36.266512184924906,3.855950192237683,0.3555994481564666,-0.8295249732277624,208.6909567430205,491.68938490749525,2.384015904743257,4.551755428643142,8.12778242351669,12.908678637762677,2.4676524734924654,4.81351680515659,-42.96908646198284,3.722225633560921,-32.52492943110502,-47.162206735631585,1.779536617604804,2.8646280216471434,-34.22951887749852,5.649433224622024,-28.59765340608771,-43.324093731611235,-0.5534826789046097,-1.293103911297112,2.550091074681238,0.1764285714285714,0.1716977054034687,1.6984195664082038,1.9745410540947468,0.66,0.04,0.06,0.029871519752227,0.4155728669453701,-0.8011296076099885,0.12,0.02,0.875,0.635,0.0,-2.0,1.51,0.24,3.700906344410876,14.583333333333332,0.2537764350453172,0.7462235649546828,0.2016326530612245,0.0685714285714285,train_138_0,data/masac_wav16k_clips/train/train_1/audios/train_138_0.wav,0.0,-1.0,MAYA,CS,code_switched,"Beta, ab tum apna vote daal do, taaki pata chale ki kaun secretary bana hai.",MAYA,MAYA,True,fillers,2,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,4,alternational,L1→L2,train_138,MAYA,I,15,train_138,1.0,high_l2,female,,Older,Indian,i,1,1,0,1.0,0.0,1,0
train_87_1,201.8344268798828,44.36817932128906,278.1364440917969,131.5132598876953,0.1824420602802398,-0.938293516463073,-140.85666602464224,334.99902639573094,405.226148552923,166.28196517241753,309.18092072315693,501.5841053495486,-673.1407764979767,107.96506451433784,-0.2960857147191117,-0.4972556897053241,-1.4999999999999998,-1.4999999999999996,241.33636474609375,30.54762840270996,278.1364440917969,197.34521484375,-0.2562371143605858,-1.5311263099220611,162.84957885742188,30.8834285736084,215.5777130126953,131.5132598876953,0.5482026983723327,-1.3627795068023238,-14.94359270091206,3.057740569489651,-0.2114761984441939,-1.4943772591557285,28.47223260990738,16.90531396028087,0.0,-2.0,4.439488053805093,1.840099318167638,-7.840416122931429e-16,-2.0,-13.157626193229836,3.530724246520367,-8.98322052784114,-18.871325626932837,-0.4693493429186104,-1.3874033134714725,-16.729559208594285,2.5847568924589344,-12.762137555869636,-19.91712149582258,0.0463969460302226,-1.601351204839984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142914989593372,0.225,0.0249999999999999,0.0,-2.0,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.2199999999999999,0.0,-2.0,0.7,0.26,0.0,0.0,0.0,0.0,0.0,0.0,train_87_1,data/masac_wav16k_clips/train 2/train_1/audios/train_87_1.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"Haan, mai to bhool hi gaya.",INDRAVARDHAN,INDRAVARDHAN,True,connectors,1,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,4,alternational,L1→L2,train_87,INDRAVARDHAN,-1,6,train_87,0.8,high_l2,male,,Older,Indian,-1,1,1,0,1.0,0.0,1,0
train_286_1,141.8138885498047,42.21663665771485,323.0679626464844,71.30078887939453,1.5943949652098963,2.4532959900666285,-11.661989779211565,200.4977717471936,254.2012861266431,336.91922074168997,778.1171239408333,1070.955646257536,-440.3511687592189,0.4506406128814082,1.7224701943788574,1.93329208547416,3.8478403786965254,2.1101940930200502,210.0713348388672,43.63361358642578,257.1490478515625,114.16565704345705,-0.8397242793290038,-0.5164466439840099,213.27835083007812,54.86735534667969,323.0679626464844,158.74069213867188,0.8475201245165782,-1.0310370510175773,-22.095571550221297,3.1232014994656905,-0.5358714378519414,-0.2221582331902555,-7.223285753069305,32.06017558606532,-0.3570865310816559,-0.4183662345906804,10.97711320933937,12.5584652974616,0.840741608453479,-0.9014499818949432,-12.71231353886174,3.3806070974372178,-9.837491973337846,-25.3201900583165,-2.0040292972290956,3.8288853538415406,-32.1791243631109,0.094293648296027,-32.08483071481488,-32.27341801140693,-1.1308962636241853e-13,-2.0,-34.6458502516267,3.0691032962081284,0.3599271961382073,-1.0560676317755464,11.972729974564889,175.06168131629587,0.7595874308452409,-0.4236024569537853,4.556192641970917,7.494692697990496,1.9166556747651664,2.095194377663299,-29.906698636551255,3.0675877414956316,-23.491771094638807,-32.61579132624412,1.0979631904509008,-0.0308412232329011,-32.3882511092712,0.611494695001753,-31.763839839086433,-33.218599164237325,-0.4669676045061913,-1.499999999999997,1.232394366197183,0.305,0.337421948646752,2.4466372471437583,5.621835215448282,1.42,0.03,0.06875,0.0236841191518705,0.600698696344956,-1.0902925954950695,0.11,0.04,0.8585714285714287,0.8146239898861065,1.5836723380339577,1.1987560024206785,2.74,0.19,2.2971810797897754,12.488311688311688,0.1839464882943143,0.8160535117056857,0.3552412645590682,0.0800748752079866,train_286_1,data/masac_wav16k_clips/train/train_1/audios/train_286_1.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"Of course mujhe pata hai... Lekin, ek baar tum kaho na... You know 24th February ke baare mein jab tum kehti ho na, to aur accha lagta hai...",INDRAVARDHAN,INDRAVARDHAN,True,fillers,6,False,0,False,"EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",EN→HI,5,alternational,L2→L1,train_286,INDRAVARDHAN,"A, I",28,train_286,1.0,high_l2,male,,Older,Indian,-1,1,1,0,0.0,1.0,1,0
train_307_0,215.1532745361328,60.61076354980469,346.8214111328125,66.33489227294922,-0.2049164163154456,0.2105815276408984,-96.85410045196348,492.0514978306628,299.936315084418,844.6791982188246,527.061587333141,2873.0969566858957,-617.5905936104904,4.672033865134249,0.1881752863379648,2.0214676979805235,-0.1798850163346843,2.8762686661684063,268.7541809082031,20.823463439941406,323.7376708984375,251.8592987060547,1.446613260170496,0.9525407393041316,196.2733612060547,8.052815437316895,205.898681640625,177.47019958496094,-0.9514582059634934,-0.0913880375678783,-19.771412673758128,3.2820914134250367,-0.4737644120176167,-0.2439864813614647,-29.79914709063367,36.35450509369741,-0.7960653590744566,-0.4335062709470914,11.578810242211349,14.359110554904817,1.4047628620701729,0.9545533675962616,-14.705477592789627,3.2808883290725883,-11.083795515464246,-24.02301730624899,-1.6651656314009209,2.3802097415356744,-31.02702136277996,2.100957396908436,-28.41351551531559,-35.621603166786244,-0.6075227611698626,-0.6892240648693804,-31.906755532744636,2.025206338912612,0.420574624042365,-0.38317083641913,9.277859103843808,79.53720828118037,0.478572961590595,-0.8972084448882303,3.437972533264686,6.093454277734552,1.7712816274778254,1.168694248466176,-33.20223536298419,1.301445936756787,-30.974859767912054,-34.846355627511436,0.297034717541305,-1.3925025827772874,-27.457132392114772,1.657148371761702,-25.538085983207345,-29.817182677459368,-0.2733011166678568,-1.4616861586250365,1.893939393939394,0.233,0.1265740889755877,0.1429518613905233,-0.9839238876447972,0.46,0.05,0.0933333333333333,0.0298142396999972,0.0908402615859292,-1.1540625,0.14,0.05,0.4875,0.2210627738901328,-0.4365168873547976,-1.434750624096687,0.7,0.16,1.4938712972420836,5.223214285714286,0.2860061287027579,0.713993871297242,0.4779487179487179,0.1914529914529914,train_307_0,data/masac_wav16k_clips/train 2/train_1/audios/train_307_0.wav,0.0,-1.0,MAYA,CS,code_switched,"acha mujhe ek baat bataiye, serial me aapka naam patang hai",MAYA,MAYA,True,fillers,1,False,0,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_307,MAYA,I,11,train_307,1.0,high_l2,female,,Older,Indian,i,1,1,0,1.0,0.0,1,0
train_342_0,181.1560516357422,38.13492202758789,281.80511474609375,88.81304168701172,-0.813686190436214,1.007808310028195,-79.3288670642961,439.0915261751797,122.8599493364112,317.8485123045014,24.429089231418317,869.446629287063,-284.6829359417365,77.00304642436582,-0.7037771307231772,0.1962681011276739,-1.1820293522190275,-1.6575949646517631,153.27261352539062,27.23723793029785,179.0638885498047,92.35509490966795,-0.7596841388767371,-0.9480978747051338,198.3616485595703,20.205846786499023,244.06771850585935,166.7287139892578,0.6259420308021127,-0.7121966033007703,-25.011265498549005,4.960057871715283,0.1402685844208505,-0.753172220930945,5.755128847518714,39.32839365479579,0.6309352377099601,-1.0181069347473517,16.61092364892023,13.009449157002528,-0.0391304684969956,-1.8031749911600747,-17.9444049076788,7.886382916540378,-6.513807552038005,-29.581828679551503,-0.1192622710519397,-1.2977788649348148,-21.77757001264727,4.26844205437857,-14.694784242711528,-31.363337405403534,-0.0530087142507129,-1.1056801396966651,-29.89203593066633,3.733127781124148,0.7083960102729917,-0.0863335299545982,-89.14633053104869,0.0,0.0,0.0,2.81034748418954,0.0,0.0,0.0,-29.89203593066633,3.733127781124148,-21.53655032178083,-36.10177052924568,0.7083960102729917,-0.0863335299545982,-43.29505892801791,0.0,-43.29505892801791,-43.29505892801791,0.0,0.0,0.8316047520271544,0.7575000000000001,0.6448013259911924,0.6715644459941168,-1.1258035744961337,1.78,0.13,0.0566666666666666,0.0590668171555645,0.6919365269856484,-1.5000000000000004,0.14,0.01,0.185,0.015,2.8234431575143346e-15,-2.0,0.2,0.17,0.2272262026612077,3.264705882352941,0.0696008188331627,0.9303991811668372,4.094594594594595,0.3063063063063063,train_342_0,data/masac_wav16k_clips/train 2/train_1/audios/train_342_0.wav,0.0,-1.0,KOKI,EN,monolingual_EN,Indra! I need a hug!,KOKI,KOKI,False,,0,False,0,False,,,0,,,train_342,KOKI,-1,5,train_342,0.6666666666666666,high_l2,female,,Younger,Indian,-1,0,0,0,,,0,0
train_399_3,140.60494995117188,56.15492248535156,320.8074035644531,65.65423583984375,0.5967507130720974,0.5892837936618243,-40.700830931758986,470.9794569852364,309.8963217075697,526.2033917760135,379.9985046386718,1407.7757230132931,-656.077270507815,1.6734298948533046,-0.8754433779385984,0.8148534660930222,0.1625124643130067,-1.000407100887002,110.27345275878906,1.3822286128997805,113.51551818847656,106.91117095947266,-0.2742866471058963,0.9732181513282137,96.57508850097656,32.96788024902344,134.36436462402344,65.65423583984375,0.1578536131489355,-1.9703038779090176,-21.572316473256286,4.982517751362141,-0.0838983794596783,-0.8591500638410015,-36.642657096470955,35.647687554375615,0.3813102441066013,-1.4194021283811842,15.399356306203495,14.172422182686736,0.3903468631320323,-1.7948034850550785,-28.352435222184567,3.718987460515815,-22.497601071515664,-32.518971830558165,0.3351646760938583,-1.5813544830799715,-17.637354697297432,2.662815298962366,-12.807071821661928,-22.321593359954175,0.23175084627846,-0.7617652752549837,-32.002358042765245,3.2297461034786563,0.8328529702386158,-0.7424196020841141,182.91365137060367,38.297276887883925,0.0,-2.0,2.495244321296443,1.2895084353072357,0.0,-2.0,-22.282424386911043,3.3155076296376627,-16.781394906098562,-25.88037942666361,0.6201155586508179,-1.1305063666520487,-41.72229169861944,3.14398457731965,-35.58120928879448,-44.800508997046,1.0455903818264136,-0.3543328375161794,1.5060240963855422,0.378,0.2354060322081828,0.3319752748488784,-1.1540224001548536,0.75,0.08,0.065,0.005,0.0,-2.0,0.07,0.06,0.3033333333333333,0.0801387685344753,-0.707106781186548,-1.4999999999999991,0.36,0.19,0.6847253574115877,4.666666666666667,0.146726862302483,0.8532731376975169,1.2461538461538462,0.2142857142857142,train_399_3,data/masac_wav16k_clips/train 2/train_1/audios/train_399_3.wav,0.0,-1.0,SAHIL,CS,code_switched,Very funny mein nahane ja raha hun maire Liye nashta Laga.,SAHIL,SAHIL,True,fillers,2,False,0,False,"EN→HI,HI→EN,EN→HI",EN→HI,3,alternational,L2→L1,train_399,SAHIL,I,11,train_399,1.0,high_l2,male,,Younger,Indian,-1,1,1,0,0.0,1.0,1,0
